"sti","sex","region","year","prev","lwr","upr"
"CT","Male","WCA",2017,0.0245579354684598,0.0131568724431151,0.0458385681764839
"CT","Male","WCA",2018,0.0248745125461376,0.0131372381175434,0.0470982841957999
"CT","Male","WCA",2019,0.0251951706283541,0.0130891492522649,0.048497928380031
"CT","Male","WCA",2020,0.0255199623234606,0.0130149947920302,0.0500398569033358
"CT","Male","WCA",2021,0.0258489409179839,0.0129173000838523,0.0517265792575873
"CT","Male","WCA",2022,0.0261821603853692,0.0127986242543052,0.0535608756710395
"CT","Male","WCA",2023,0.0265196753948347,0.0126614793117513,0.0555458936298748
"CT","Male","WCA",2024,0.0268615413203414,0.0125082708586638,0.0576852236618011
"NG","Female","EA",2000,0.0211018451081748,0.0130035316726196,0.0342436099807412
"NG","Female","EA",2001,0.0214518309165445,0.0134777004495657,0.0341438846629689
"NG","Female","EA",2002,0.0218076214337173,0.013957522101879,0.034072835358957
"NG","Female","EA",2003,0.0221693129340091,0.0144408228519537,0.0340339633693057
"NG","Female","EA",2004,0.0225370032884988,0.0149249979111291,0.034031262198507
"NG","Female","EA",2005,0.0229107919915113,0.0154069858673037,0.0340692458732137
"NG","Female","EA",2006,0.0232907801875404,0.0158832649854318,0.0341529554686565
"NG","Female","EA",2007,0.0236770706986171,0.0163498827741563,0.0342879324953594
"NG","Female","EA",2008,0.024069768052133,0.0168025307584052,0.034480147211971
"NG","Female","EA",2009,0.0244689785091244,0.0172366741060397,0.0347358722220199
"NG","Female","EA",2010,0.0248748100930261,0.0176477391854183,0.0350614982838917
"NG","Female","EA",2011,0.025287372618901,0.0180313508243676,0.0354633005699713
"NG","Female","EA",2012,0.0257067777231563,0.0183835966391212,0.0359471780131136
"NG","Female","EA",2013,0.0261331388937506,0.0187012826212838,0.03651840155941
"NG","Female","EA",2014,0.0265665715009032,0.0189821381476178,0.0371814131697897
"NG","Female","EA",2015,0.0270071928283128,0.0192249342919621,0.0379397116988134
"NG","Female","EA",2016,0.0274551221048931,0.0194294966530576,0.038795844444893
"NG","Female","EA",2017,0.0279104805370355,0.0195966170790268,0.0397514999995563
"NG","Female","EA",2018,0.0283733913414067,0.0197278890159989,0.0408076776770052
"NG","Female","EA",2019,0.0288439797782902,0.0198255019974918,0.0419648980164876
"NG","Female","EA",2020,0.0293223731854807,0.0198920303864253,0.0432234192551474
"NG","Female","EA",2021,0.0298087010127408,0.0199302429834349,0.044583433167649
"NG","Female","EA",2022,0.0303030948568296,0.0199429485529797,0.0460452252314922
"NG","Female","EA",2023,0.030805688497111,0.0199328818727981,0.0476092945233424
"NG","Female","EA",2024,0.0313166179317542,0.0199026276761757,0.0492764359882712
"NG","Female","SA",2000,0.0322774036064983,0.0194883501908814,0.0534591575670813
"NG","Female","SA",2001,0.0328776868622646,0.0202689514049166,0.0533299563366126
"NG","Female","SA",2002,0.0334891339647749,0.0210634463225123,0.0532449475047191
"NG","Female","SA",2003,0.0341119525351361,0.0218686080449279,0.0532098478041569
"NG","Female","SA",2004,0.0347463540557161,0.0226804594640553,0.0532312461340812
"NG","Female","SA",2005,0.0353925539419541,0.023494202320958,0.0533166803206048
"NG","Female","SA",2006,0.0360507716155059,0.0243041757378117,0.0534746846835622
"NG","Female","SA",2007,0.0367212305787506,0.0251038649176905,0.0537147877284635
"NG","Female","SA",2008,0.0374041584906822,0.0258859843238577,0.0540474356660498
"NG","Female","SA",2009,0.0380997872442127,0.0266426590379985,0.0544838180747637
"NG","Female","SA",2010,0.0388083530449128,0.0273657197550194,0.055035580263967
"NG","Female","SA",2011,0.0395300964912178,0.0280471084307358,0.0557144253377849
"NG","Female","SA",2012,0.0402652626561236,0.0286793637980496,0.056531636760955
"NG","Female","SA",2013,0.0410141011704036,0.0292561254827432,0.0574975827133476
"NG","Female","SA",2014,0.0417768663073722,0.0297725744748487,0.058621284495852
"NG","Female","SA",2015,0.0425538170692251,0.0302257288164596,0.0599101301463071
"NG","Female","SA",2016,0.0433452172749857,0.0306145412182532,0.0613697865736927
"NG","Female","SA",2017,0.0441513356500861,0.0309397914278566,0.0630043174089233
"NG","Female","SA",2018,0.0449724459176149,0.0312038123438964,0.0648164676009023
"NG","Female","SA",2019,0.0458088268912619,0.0314101177825515,0.0668080468746061
"NG","Female","SA",2020,0.0466607625699913,0.03156300445805,0.0689803395144724
"NG","Female","SA",2021,0.0475285422344751,0.031667185894527,0.0713344827815817
"NG","Female","SA",2022,0.0484124605453207,0.0317274924459618,0.0738717798150651
"NG","Female","SA",2023,0.049312817643125,0.0317486492480978,0.076593935222293
"NG","Female","SA",2024,0.050229919250389,0.0317351280930189,0.0795032173969897
"NG","Female","WCA",2000,0.00594589374640774,0.00230730784259142,0.0153224688058373
"NG","Female","WCA",2001,0.00627849310447188,0.00256814705080571,0.0153493841602777
"NG","Female","WCA",2002,0.00662969729096093,0.00285389237225985,0.0154010314463859
"NG","Female","WCA",2003,0.00700054701636435,0.00316536760853978,0.0154824540429715
"NG","Female","WCA",2004,0.00739214120607676,0.00350280067258366,0.0156000174484016
"NG","Female","WCA",2005,0.00780564025680332,0.00386555818332073,0.0157617650360363
"NG","Female","WCA",2006,0.00824226947512074,0.00425182720643283,0.0159778379511106
"NG","Female","WCA",2007,0.00870332270838328,0.00465827016062406,0.0162609345431593
"NG","Female","WCA",2008,0.00919016617873325,0.00507971578291504,0.0166267480312186
"NG","Female","WCA",2009,0.00970424253157695,0.00550899894528462,0.0170942713997564
"NG","Female","WCA",2010,0.0102470751105229,0.00593710521554433,0.0176858156472929
"NG","Female","WCA",2011,0.0108202724714502,0.00635376646767649,0.0184265973500971
"NG","Female","WCA",2012,0.011425533149083,0.00674853656620688,0.0193438690685155
"NG","Female","WCA",2013,0.0120646506901964,0.00711215071042638,0.0204657918824853
"NG","Female","WCA",2014,0.0127395189683677,0.00743775903543662,0.0218204626920765
"NG","Female","WCA",2015,0.0134521377960224,0.00772161202276271,0.023435522368868
"NG","Female","WCA",2016,0.0142046188504057,0.00796302016152472,0.025338526412404
"NG","Female","WCA",2017,0.0149991919310371,0.00816373888529805,0.0275579316958857
"NG","Female","WCA",2018,0.0158382115671949,0.00832710888592591,0.0301243743877542
"NG","Female","WCA",2019,0.0167241639950054,0.00845724756914172,0.0330719491235398
"NG","Female","WCA",2020,0.0176596745248158,0.00855844479900393,0.0364393428533563
"NG","Female","WCA",2021,0.01864751532068,0.00863478666859394,0.0402708070252323
"NG","Female","WCA",2022,0.0196906136150107,0.00868996314586273,0.0446170205819845
"NG","Female","WCA",2023,0.0207920603827398,0.00872719895384512,0.0495359137846888
"NG","Female","WCA",2024,0.0219551195006913,0.00874925610277639,0.0550935149945689
"NG","Male","EA",2000,0.0146683490078633,0.00874844312561317,0.0245941431552034
"NG","Male","EA",2001,0.0149116317141219,0.00904831624884657,0.0245743798362432
"NG","Male","EA",2002,0.0151589493990365,0.00934976993755846,0.0245774760680961
"NG","Male","EA",2003,0.0154103689849665,0.00965134779025353,0.0246058351034286
"NG","Male","EA",2004,0.0156659585042162,0.00995139066935619,0.0246621064341856
"NG","Male","EA",2005,0.015925787117443,0.0102480443763611,0.0247491800382087
"NG","Male","EA",2006,0.0161899251323725,0.0105392807804667,0.0248701672582462
"NG","Male","EA",2007,0.0164584440228227,0.0108229353049243,0.0250283654129522
"NG","Male","EA",2008,0.0167314164480446,0.0110967625301387,0.0252272043848448
"NG","Male","EA",2009,0.0170089162723832,0.0113585095856382,0.0254701755172828
"NG","Male","EA",2010,0.0172910185852647,0.01160600405577,0.0257607460999749
"NG","Male","EA",2011,0.017577799721515,0.011837249765564,0.0261022660811425
"NG","Male","EA",2012,0.0178693372820154,0.0120505208745464,0.0264978765833179
"NG","Male","EA",2013,0.0181657101547011,0.0122444432054088,0.0269504313008566
"NG","Male","EA",2014,0.0184669985359072,0.0124180524779247,0.0274624411139701
"NG","Male","EA",2015,0.0187732839520696,0.0125708222648507,0.0280360491079794
"NG","Male","EA",2016,0.0190846492817854,0.0127026593411506,0.0286730383321263
"NG","Male","EA",2017,0.0194011787782393,0.0128138693241083,0.0293748694063099
"NG","Male","EA",2018,0.0197229580920016,0.012905099672749,0.0301427409135222
"NG","Male","EA",2019,0.0200500742942051,0.0129772692928717,0.0309776633381541
"NG","Male","EA",2020,0.0203826159001053,0.0130314940174651,0.0318805372871621
"NG","Male","EA",2021,0.0207206728930327,0.0130690156081156,0.0328522283555498
"NG","Male","EA",2022,0.0210643367487409,0.01309113947062,0.0338936334503311
"NG","Male","EA",2023,0.0214137004601599,0.0130991837653601,0.0350057359001288
"NG","Male","EA",2024,0.0217688585625588,0.0130944405246913,0.036189648746208
"NG","Male","SA",2000,0.0258936728136002,0.0152945358252261,0.0438380281323682
"NG","Male","SA",2001,0.0263752337969367,0.0158926373282424,0.0437720274788404
"NG","Male","SA",2002,0.0268657506739521,0.0164999215913499,0.0437437569190235
"NG","Male","SA",2003,0.027365390003056,0.0171138789884972,0.0437577343232761
"NG","Male","SA",2004,0.0278743214402501,0.0177314944382832,0.0438190812657535
"NG","Male","SA",2005,0.028392717796736,0.0183492182698848,0.0439335568430267
"NG","Male","SA",2006,0.028920755097594,0.0189629604946196,0.044107568312043
"NG","Male","SA",2007,0.0294586126415542,0.0195681198257426,0.0443481472156309
"NG","Male","SA",2008,0.0300064730618785,0.0201596592397946,0.0446628792135483
"NG","Male","SA",2009,0.0305645223883746,0.0207322377167613,0.0450597779936794
"NG","Male","SA",2010,0.0311329501105642,0.021280401863154,0.0455470995717007
"NG","Male","SA",2011,0.0317119492420253,0.0217988309993034,0.0461331034109547
"NG","Male","SA",2012,0.0323017163859311,0.02228261619952,0.0468257798875344
"NG","Male","SA",2013,0.0329024518018084,0.0227275410603676,0.0476325763396427
"NG","Male","SA",2014,0.0335143594735366,0.0231303244866274,0.0485601614266506
"NG","Male","SA",2015,0.0341376471786124,0.0234887878194761,0.0496142654890488
"NG","Male","SA",2016,0.0347725265587015,0.0238019212987016,0.050799621933947
"NG","Male","SA",2017,0.0354192131915036,0.0240698447203094,0.0521200148020338
"NG","Male","SA",2018,0.0360779266639527,0.0242936775324152,0.0535784172911983
"NG","Male","SA",2019,0.0367488906467799,0.0244753479048727,0.0551771917203321
"NG","Male","SA",2020,0.037432332970462,0.0246173751363158,0.0569183165895092
"NG","Male","SA",2021,0.0381284857025831,0.0247226558981062,0.0588036102578869
"NG","Male","SA",2022,0.0388375852266347,0.0247942757746888,0.0608349298016568
